Wall time,Step,Value
1568517680.1970198,0,0.095313161611557
1568517695.400784,1,0.09631341695785522
1568517714.031669,2,0.0973164439201355
1568517733.6720161,3,0.09830929338932037
1568517750.2746074,4,0.09927753359079361
1568517769.020583,5,0.10016829520463943
1568517787.748982,6,0.10108008235692978
1568517806.9552584,7,0.10200922936201096
1568517822.8790247,8,0.10290634632110596
1568517840.0154555,9,0.10372743010520935
1568517894.263477,10,0.10460130870342255
1568517911.8426816,11,0.105362169444561
1568517931.5482926,12,0.10615546256303787
1568517950.469291,13,0.10690457373857498
1568517969.258083,14,0.10770893096923828
1568517983.1216295,15,0.10846690088510513
1568518002.9206424,16,0.10929162800312042
1568518020.7202504,17,0.11003295332193375
1568518039.877326,18,0.11081726849079132
1568518056.0449662,19,0.11161370575428009
1568518112.96,20,0.11238736659288406
1568518132.1283543,21,0.1131819561123848
1568518149.5598044,22,0.11390281468629837
1568518167.7095075,23,0.11458451300859451
1568518183.9685085,24,0.11526165902614594
1568518199.3926373,25,0.1159115880727768
1568518219.2842503,26,0.11657886207103729
1568518234.2706654,27,0.1171955019235611
1568518251.0414438,28,0.1179400235414505
1568518266.8066168,29,0.11861279606819153
1568518326.0165448,30,0.11925522983074188
1568518342.2421005,31,0.11989180743694305
1568518357.6341274,32,0.12056919187307358
1568518374.7364647,33,0.12126345932483673
1568518390.7492044,34,0.12187924236059189
1568518406.7786522,35,0.12241940945386887
1568518424.4203424,36,0.12298312038183212
1568518442.142474,37,0.123525470495224
1568518458.2948883,38,0.12408103793859482
1568518475.7611527,39,0.12475157529115677
1568518530.2384834,40,0.12532921135425568
1568518549.1685581,41,0.125891774892807
1568518564.9738176,42,0.12649179995059967
1568518581.9115906,43,0.12699082493782043
1568518602.205748,44,0.12755286693572998
1568518618.3038974,45,0.12810780107975006
1568518639.6893165,46,0.12871596217155457
1568518657.9818642,47,0.12928004562854767
1568518674.3137774,48,0.12983167171478271
1568518690.3222208,49,0.13042806088924408
1568518745.2703412,50,0.13103081285953522
1568518759.5988348,51,0.13157351315021515
1568518777.3891597,52,0.13207851350307465
1568518792.393307,53,0.1325729489326477
1568518812.3921175,54,0.13305515050888062
1568518828.9923005,55,0.13349026441574097
1568518847.748965,56,0.13392417132854462
1568518866.3450766,57,0.1342717409133911
1568518884.4195578,58,0.1345951110124588
1568518897.4888191,59,0.134902223944664
1568518944.6484683,60,0.13529211282730103
1568518964.641467,61,0.1356085240840912
1568518984.4010782,62,0.13579998910427094
1568519004.2035906,63,0.13596197962760925
1568519019.682914,64,0.13635344803333282
1568519036.9339337,65,0.13666357100009918
1568519056.9054518,66,0.13683000206947327
1568519075.2176442,67,0.13699044287204742
1568519089.8434937,68,0.13711656630039215
1568519109.8245776,69,0.13727621734142303
1568519163.2552676,70,0.13742727041244507
1568519181.4359217,71,0.1376502811908722
1568519200.369612,72,0.1379970759153366
1568519217.4357493,73,0.13833720982074738
1568519237.0062618,74,0.13858547806739807
1568519253.823623,75,0.13881994783878326
1568519272.025168,76,0.1390320062637329
1568519291.521709,77,0.1392962783575058
1568519308.6405754,78,0.13947702944278717
1568519330.1658003,79,0.1396399289369583
1568519384.49815,80,0.13981777429580688
1568519404.3414176,81,0.13999998569488525
1568519420.7528927,82,0.14030738174915314
1568519438.5166118,83,0.14069372415542603
1568519454.981727,84,0.1410260647535324
1568519471.5545125,85,0.1413048952817917
1568519490.1419408,86,0.14168374240398407
1568519505.1257315,87,0.1421026587486267
1568519524.329111,88,0.14267271757125854
1568519541.1532567,89,0.14320749044418335
1568519603.6226792,90,0.14367333054542542
1568519621.0889843,91,0.14420746266841888
1568519639.9888241,92,0.14489378035068512
1568519658.0378373,93,0.14540669322013855
1568519674.4535122,94,0.14588356018066406
1568519691.9682004,95,0.1462666541337967
1568519704.3105376,96,0.14689260721206665
1568519720.0499985,97,0.1472974717617035
1568519734.7410147,98,0.1475929319858551
1568519751.7704298,99,0.14754889905452728
1568519800.3167436,100,0.14761929214000702
1568519818.1025167,101,0.1476045846939087
1568519835.8877532,102,0.1473545879125595
