Wall time,Step,Value
1568517492.1312246,0,0.029876096174120903
1568517510.008859,1,0.030168376863002777
1568517525.6778512,2,0.030464326962828636
1568517540.1373582,3,0.030742982402443886
1568517553.8747745,4,0.030992185696959496
1568517570.5227935,5,0.03125040605664253
1568517586.5842235,6,0.03151440992951393
1568517601.0181382,7,0.03178032115101814
1568517615.6224287,8,0.0320359505712986
1568517629.3384743,9,0.032269734889268875
1568517677.089032,10,0.032534703612327576
1568517692.205551,11,0.03279390558600426
1568517706.4079256,12,0.033016227185726166
1568517723.8831758,13,0.033242784440517426
1568517738.6434894,14,0.033424947410821915
1568517753.1878269,15,0.03359323367476463
1568517768.8282847,16,0.03374809771776199
1568517785.1060023,17,0.033877793699502945
1568517801.1290162,18,0.03398693725466728
1568517818.0197453,19,0.03405141457915306
1568517870.1077888,20,0.0341031551361084
1568517884.9638047,21,0.03414173051714897
1568517902.0383108,22,0.03417935222387314
1568517919.512627,23,0.034204404801130295
1568517938.986999,24,0.03418685123324394
1568517957.3512144,25,0.03415755182504654
1568517974.414418,26,0.03409004956483841
1568517987.8364117,27,0.03405933827161789
1568518000.6887167,28,0.03401458263397217
1568518017.3690155,29,0.03391358628869057
1568518072.424291,30,0.033775102347135544
1568518088.6721184,31,0.033655863255262375
1568518106.4546676,32,0.03353666886687279
1568518121.4548593,33,0.0334315299987793
1568518135.7618718,34,0.033300817012786865
1568518153.183251,35,0.033207088708877563
1568518169.7826314,36,0.033080510795116425
1568518183.4152799,37,0.032947394996881485
1568518201.5079777,38,0.032769959419965744
1568518220.117229,39,0.03255949914455414
1568518267.850712,40,0.0323820635676384
1568518284.9638774,41,0.03223302215337753
1568518303.0827832,42,0.032037295401096344
1568518320.9740636,43,0.0318295918405056
1568518337.622468,44,0.03163330256938934
1568518355.0276828,45,0.03141506016254425
1568518372.8365953,46,0.031172433868050575
1568518391.10956,47,0.03089587762951851
1568518409.224938,48,0.03059546649456024
1568518426.2151363,49,0.03034507855772972
1568518479.6518579,50,0.030078910291194916
1568518496.9636228,51,0.02982693910598755
1568518512.0942955,52,0.029582791030406952
1568518529.2113862,53,0.029326314106583595
1568518547.6546154,54,0.029058264568448067
1568518567.9280903,55,0.028776517137885094
1568518584.572523,56,0.028515612706542015
1568518600.4866219,57,0.028276771306991577
1568518617.7895937,58,0.028007222339510918
1568518633.9806843,59,0.02772793360054493
1568518687.5498235,60,0.027452867478132248
1568518705.1842864,61,0.02718685194849968
1568518720.1779087,62,0.026958102360367775
1568518736.3121204,63,0.026733607053756714
1568518753.2134213,64,0.0265019740909338
1568518772.647826,65,0.02625124156475067
1568518789.2631042,66,0.026022447273135185
1568518807.2507038,67,0.025789698585867882
1568518821.3480697,68,0.025592800229787827
1568518836.1937253,69,0.025394106283783913
1568518885.5641758,70,0.025158895179629326
1568518901.4699106,71,0.024946244433522224
1568518916.4202404,72,0.024732552468776703
1568518932.4574962,73,0.02453831024467945
1568518948.3513348,74,0.024399438872933388
1568518963.7169251,75,0.024264581501483917
1568518977.9521408,76,0.024110130965709686
1568518996.1004198,77,0.023958567529916763
1568519012.478911,78,0.02378813922405243
1568519027.9780924,79,0.023609241470694542
1568519074.8102493,80,0.02343713864684105
1568519091.9905667,81,0.02324044518172741
1568519104.6178668,82,0.0230601504445076
1568519120.834141,83,0.022860031574964523
1568519139.6712615,84,0.02266460843384266
1568519155.318291,85,0.022517897188663483
1568519173.1797383,86,0.02235187590122223
1568519188.2887626,87,0.022179463878273964
1568519203.9086552,88,0.02200666442513466
1568519222.1168022,89,0.021803494542837143
1568519269.506162,90,0.021608024835586548
1568519283.814888,91,0.021426135674118996
1568519299.6184278,92,0.021263424307107925
1568519316.7484512,93,0.021117795258760452
1568519334.120991,94,0.020961357280611992
1568519350.800339,95,0.0208185613155365
1568519365.252782,96,0.020685650408267975
1568519382.9875035,97,0.020552143454551697
1568519399.5744023,98,0.020412081852555275
1568519415.4274325,99,0.02030142769217491
1568519473.1338172,100,0.02022893913090229
1568519489.6410973,101,0.020176179707050323
1568519507.1104994,102,0.020114542916417122
1568519523.6455908,103,0.0200408436357975
1568519541.6713364,104,0.019958987832069397
1568519561.329653,105,0.019886108115315437
1568519580.1717212,106,0.019814234226942062
1568519596.7858157,107,0.019724616780877113
1568519615.5695074,108,0.01964728906750679
1568519633.806688,109,0.019538793712854385
1568519683.933706,110,0.019435128197073936
1568519700.9429252,111,0.01938674785196781
1568519716.4948745,112,0.01933305338025093
1568519732.2117534,113,0.019337568432092667
1568519750.8803604,114,0.019310833886265755
1568519766.5411806,115,0.019282715395092964
1568519784.901154,116,0.01921978034079075
1568519800.3495715,117,0.019146740436553955
1568519814.5907633,118,0.019065609201788902
1568519830.202165,119,0.018993183970451355
1568519882.8635623,120,0.01890728250145912
1568519899.9535327,121,0.018802504986524582
1568519918.1833553,122,0.018693313002586365
1568519937.9947534,123,0.01859704777598381
1568519956.7240198,124,0.018478846177458763
1568519973.2913089,125,0.0184090007096529
1568519990.3352537,126,0.018358156085014343
1568520008.44905,127,0.018373865634202957
1568520024.3925128,128,0.018397195264697075
1568520041.5945601,129,0.018408387899398804
1568520090.9326813,130,0.018358496949076653
1568520107.9957836,131,0.01833399571478367
1568520121.252124,132,0.018299683928489685
1568520135.6460078,133,0.01825271174311638
1568520153.3063667,134,0.01820407621562481
1568520172.8607593,135,0.01816541515290737
1568520190.0102344,136,0.018110929057002068
1568520204.4029596,137,0.018045905977487564
1568520220.2160232,138,0.017998317256569862
1568520236.7738717,139,0.01796623133122921
1568520282.8414328,140,0.017938388511538506
1568520300.1520467,141,0.017885753884911537
1568520319.281926,142,0.01795228198170662
1568520336.9624496,143,0.017979010939598083
1568520353.1008468,144,0.017988815903663635
1568520369.0502124,145,0.01802581362426281
1568520384.6752875,146,0.018070222809910774
1568520401.2988527,147,0.01811731792986393
1568520414.5078185,148,0.018127378076314926
1568520433.4306104,149,0.018118372187018394
1568520484.0363808,150,0.018075106665492058
1568520502.1433854,151,0.018016593530774117
1568520521.9794383,152,0.01794285513460636
1568520539.1833746,153,0.01785549521446228
1568520557.4198773,154,0.017797108739614487
1568520575.192105,155,0.017778417095541954
1568520592.941105,156,0.017747309058904648
1568520614.0697052,157,0.01778375171124935
1568520633.1153953,158,0.01779305189847946
1568520651.274723,159,0.017797285690903664
1568520722.5055177,160,0.01779433898627758
1568520742.4287102,161,0.017803417518734932
1568520758.6570446,162,0.017848733812570572
1568520784.7003224,163,0.01788579300045967
1568520801.6117017,164,0.017918748781085014
1568520819.085439,165,0.018001453951001167
1568520834.5182602,166,0.01812470145523548
1568520850.6522565,167,0.018263492733240128
1568520867.2906003,168,0.01844017580151558
1568520884.2849827,169,0.018568603321909904
1568520940.2920015,170,0.018616989254951477
1568520958.627161,171,0.01860659010708332
1568520977.552067,172,0.01866031624376774
1568520991.8594103,173,0.018742024898529053
1568521008.8899727,174,0.018837014213204384
1568521022.161008,175,0.01886286772787571
1568521036.6299722,176,0.018910659477114677
1568521049.025395,177,0.019010277464985847
1568521063.9019833,178,0.019086608663201332
1568521079.5295293,179,0.01915530301630497
1568521133.6571915,180,0.01917089708149433
1568521150.518356,181,0.019205337390303612
1568521167.9228554,182,0.019272368401288986
1568521187.219056,183,0.019362831488251686
1568521204.8454258,184,0.01939992420375347
1568521226.4581053,185,0.019358864054083824
1568521243.070123,186,0.01929115690290928
1568521259.7944512,187,0.019178315997123718
1568521275.647635,188,0.01908659189939499
1568521294.0772624,189,0.01899232529103756
1568521344.719715,190,0.018898382782936096
1568521361.3302712,191,0.01879926398396492
1568521379.9552107,192,0.01871749758720398
1568521395.8968844,193,0.018665902316570282
1568521412.4682822,194,0.01863674633204937
1568521431.1592999,195,0.018610741943120956
1568521446.1806326,196,0.018616702407598495
1568521462.1502154,197,0.018577778711915016
1568521482.7696915,198,0.018556177616119385
1568521499.0983121,199,0.018505366519093513
1568521556.3416886,200,0.018438339233398438
1568521573.715604,201,0.018419070169329643
1568521593.0110753,202,0.018471045419573784
1568521612.0888128,203,0.018485089763998985
1568521627.8465805,204,0.018470093607902527
1568521642.712821,205,0.018420465290546417
1568521659.8866763,206,0.01839124783873558
1568521673.6215599,207,0.018328625708818436
1568521687.8819513,208,0.01824631541967392
1568521702.3140166,209,0.018178319558501244
1568521748.6440897,210,0.018096966668963432
1568521766.0989983,211,0.017986038699746132
1568521784.1911716,212,0.01789223961532116
1568521799.64135,213,0.017801057547330856
1568521817.3569593,214,0.01777987740933895
1568521836.151763,215,0.017757803201675415
1568521856.2138855,216,0.017704667523503304
1568521874.7577355,217,0.017749296501278877
1568521892.0106788,218,0.01780661940574646
1568521908.932495,219,0.01782328076660633
1568521958.0935965,220,0.017810923978686333
1568521972.4687943,221,0.017795555293560028
1568521988.8031807,222,0.01777876541018486
1568522005.834123,223,0.01780344545841217
1568522024.8624768,224,0.01782565750181675
1568522043.6600268,225,0.017829280346632004
1568522061.0414262,226,0.017797911539673805
1568522075.039492,227,0.01772863045334816
1568522092.5417497,228,0.01768685318529606
1568522107.4020967,229,0.017658544704318047
1568522159.9836962,230,0.01763264089822769
1568522177.0547373,231,0.017642227932810783
1568522195.018942,232,0.01765105500817299
1568522209.7840137,233,0.0176303181797266
1568522225.888431,234,0.017595946788787842
1568522243.2287292,235,0.017544414848089218
1568522258.532298,236,0.017521079629659653
1568522275.4147625,237,0.01748104766011238
1568522291.0143237,238,0.01747855357825756
1568522306.880968,239,0.01756727509200573
1568522360.524901,240,0.017596136778593063
1568522378.055794,241,0.017597947269678116
1568522395.2678804,242,0.017626581713557243
1568522412.4846346,243,0.017714213579893112
1568522428.7755392,244,0.017827505245804787
1568522447.8123853,245,0.01796019822359085
1568522463.6223931,246,0.018041269853711128
1568522481.6611743,247,0.018098093569278717
1568522500.2414389,248,0.018102562054991722
1568522514.8983903,249,0.018125148490071297
1568522570.612521,250,0.018126511946320534
1568522587.2579882,251,0.018091032281517982
1568522606.349415,252,0.018074259161949158
1568522626.5256274,253,0.0180364903062582
1568522644.2325354,254,0.017982305958867073
1568522663.009921,255,0.01790255308151245
1568522682.0060587,256,0.01777818612754345
1568522699.6920757,257,0.017718490213155746
1568522717.083351,258,0.0177492406219244
1568522731.7287495,259,0.0177645031362772
1568522791.256128,260,0.01773218810558319
1568522807.6488318,261,0.017768315970897675
1568522820.926382,262,0.01776432804763317
1568522837.7011192,263,0.017746035009622574
1568522852.345738,264,0.017716502770781517
1568522872.114604,265,0.01767316833138466
1568522888.5208979,266,0.01763736829161644
1568522904.102054,267,0.01757155731320381
1568522920.4282966,268,0.01757545955479145
1568522934.5324142,269,0.0175704974681139
1568522989.3697386,270,0.01761464960873127
1568523007.7526946,271,0.017608512192964554
1568523023.2938206,272,0.0175633542239666
1568523042.400781,273,0.01764996536076069
1568523059.6377208,274,0.017711013555526733
1568523073.9164596,275,0.017785975709557533
1568523089.0549557,276,0.01786613091826439
1568523105.921261,277,0.01793758012354374
1568523120.7415903,278,0.018000146374106407
1568523138.5739827,279,0.01807219348847866
1568523189.7378476,280,0.018115930259227753
1568523205.341702,281,0.01816716603934765
1568523224.2482731,282,0.018183160573244095
1568523239.681342,283,0.01819484680891037
1568523257.6935027,284,0.018165918067097664
1568523276.3106833,285,0.01813863217830658
1568523294.48704,286,0.018068641424179077
1568523312.3136911,287,0.017987623810768127
1568523326.0709867,288,0.01791008934378624
1568523342.1629248,289,0.0178338922560215
1568523393.904012,290,0.01781168021261692
1568523407.5797694,291,0.01778254471719265
1568523424.88272,292,0.017732294276356697
1568523440.996167,293,0.017662152647972107
1568523457.3333018,294,0.017597351223230362
1568523472.2430336,295,0.01752353459596634
1568523489.418745,296,0.01743917539715767
1568523503.0765033,297,0.017343614250421524
1568523517.4496393,298,0.017297498881816864
1568523530.6188936,299,0.017329275608062744
1568523582.6404967,300,0.017331130802631378
1568523600.3468354,301,0.01732872985303402
1568523618.1365404,302,0.017292600125074387
1568523634.5141044,303,0.017278043553233147
1568523652.3510985,304,0.017254065722227097
1568523671.3013208,305,0.01726873777806759
1568523688.8496428,306,0.017300035804510117
1568523711.4063296,307,0.017311889678239822
1568523728.2921891,308,0.017356766387820244
1568523744.3076751,309,0.017417393624782562
1568523790.503136,310,0.01743794046342373
1568523808.6171196,311,0.017524605616927147
1568523828.3171196,312,0.01759427972137928
1568523844.522562,313,0.017612485215067863
1568523857.9411805,314,0.01761777698993683
1568523876.035389,315,0.017647728323936462
1568523888.9143913,316,0.01766909658908844
1568523901.6413667,317,0.017679477110505104
1568523919.8605855,318,0.017679313197731972
1568523935.4704957,319,0.01764238439500332
1568523984.4247515,320,0.017690937966108322
1568524000.9487839,321,0.017801782116293907
1568524021.077194,322,0.01794285885989666
1568524038.9113045,323,0.018132373690605164
1568524057.2768161,324,0.018321122974157333
1568524072.8087034,325,0.018494049087166786
1568524086.417299,326,0.01861630380153656
1568524101.5106218,327,0.018753506243228912
1568524123.4902864,328,0.018857087939977646
1568524143.265952,329,0.01896665245294571
1568524195.9017882,330,0.019030099734663963
1568524217.0499723,331,0.019084401428699493
1568524238.0773833,332,0.019117843359708786
1568524259.5681615,333,0.019128931686282158
1568524280.119801,334,0.019122768193483353
1568524298.3514082,335,0.019099580124020576
1568524316.2588995,336,0.019030947238206863
1568524337.0662103,337,0.018948936834931374
1568524354.4092212,338,0.01886562630534172
1568524372.3798976,339,0.018767833709716797
1568524424.6202354,340,0.018689926713705063
1568524442.8790402,341,0.018627669662237167
1568524459.742072,342,0.018627533689141273
1568524475.293632,343,0.018594587221741676
1568524494.4318435,344,0.018593505024909973
1568524509.073449,345,0.01856175623834133
1568524526.3818996,346,0.018549157306551933
1568524542.3235247,347,0.018525676801800728
1568524559.2017665,348,0.01849508099257946
1568524577.7908957,349,0.01845540851354599
1568524631.8682835,350,0.01841801218688488
1568524653.1068814,351,0.018358321860432625
1568524671.1578405,352,0.01828637532889843
1568524688.9311469,353,0.018198112025856972
1568524708.8960538,354,0.018151910975575447
1568524727.1636076,355,0.01816478744149208
1568524745.283505,356,0.01818854548037052
1568524762.4156551,357,0.018190329894423485
1568524779.337162,358,0.018196135759353638
1568524800.5150592,359,0.018195532262325287
1568524859.1327097,360,0.018168551847338676
1568524876.5778778,361,0.018104523420333862
1568524895.2412355,362,0.018133820965886116
1568524911.3792408,363,0.018148580566048622
1568524931.0375264,364,0.018174197524785995
1568524949.5944362,365,0.0182818453758955
1568524964.9598854,366,0.018392572179436684
1568524977.9348416,367,0.018469277769327164
1568524995.2123144,368,0.01855146512389183
1568525012.2390192,369,0.018636249005794525
1568525074.533876,370,0.018708819523453712
1568525091.2442694,371,0.018754199147224426
1568525106.4341106,372,0.018847616389393806
1568525121.6654382,373,0.01891351491212845
1568525139.7311776,374,0.01893388293683529
1568525158.9860613,375,0.018946858122944832
1568525177.0329697,376,0.01891917549073696
1568525191.1368957,377,0.01888156495988369
1568525210.7613606,378,0.01879112422466278
1568525229.8974059,379,0.018716566264629364
1568525272.779499,380,0.018629949539899826
1568525289.3321042,381,0.018617326393723488
1568525304.2910976,382,0.018566345795989037
1568525322.2949874,383,0.018495479598641396
1568525339.8581154,384,0.01842230185866356
1568525358.243952,385,0.018318448215723038
1568525378.9442225,386,0.018195834010839462
1568525398.776111,387,0.018050236627459526
1568525416.4494967,388,0.017894411459565163
1568525436.006402,389,0.017725642770528793
1568525488.2375646,390,0.017642917111516
1568525508.7079585,391,0.01757671684026718
1568525525.2975667,392,0.01758875511586666
1568525542.5621943,393,0.017636047676205635
1568525561.5226126,394,0.017688721418380737
1568525580.208557,395,0.017715031281113625
1568525596.8424675,396,0.01774773932993412
1568525615.0667717,397,0.017779884859919548
1568525627.968165,398,0.01776764914393425
1568525643.7355611,399,0.017715899273753166
1568525704.5432336,400,0.017697809264063835
1568525725.85421,401,0.01768529787659645
1568525746.0120747,402,0.0177533570677042
1568525765.338947,403,0.017793845385313034
1568525783.2756846,404,0.017826134338974953
1568525802.9293306,405,0.017863789573311806
1568525821.065119,406,0.017904164269566536
1568525840.3088002,407,0.017901577055454254
1568525862.3768792,408,0.017956893891096115
1568525883.1014805,409,0.017968475818634033
1568525938.7968163,410,0.017962869256734848
1568525958.9555562,411,0.017994772642850876
1568525975.8501232,412,0.018033191561698914
1568525992.7314634,413,0.018105005845427513
1568526010.9780035,414,0.018254846334457397
1568526029.6749394,415,0.018338434398174286
1568526046.692037,416,0.018393075093626976
1568526062.0286582,417,0.01846735179424286
1568526078.4524703,418,0.01852133497595787
1568526096.4998121,419,0.018541604280471802
1568526149.2094803,420,0.018614085391163826
1568526168.6379106,421,0.018702827394008636
1568526187.5348105,422,0.018762515857815742
1568526206.7888427,423,0.01884826272726059
1568526226.0432756,424,0.018852565437555313
1568526244.0560908,425,0.01882246695458889
1568526260.8385398,426,0.018780892714858055
1568526279.9853642,427,0.01872595213353634
1568526307.1447258,428,0.018668318167328835
1568526325.6650555,429,0.018601706251502037
1568526382.4706557,430,0.01858578622341156
1568526402.3462727,431,0.018499640747904778
1568526515.2769523,432,0.018406549468636513
1568526538.0992856,433,0.018324503675103188
1568526555.3601062,434,0.018251117318868637
1568526573.6255732,435,0.01822790503501892
1568526588.8409634,436,0.018199030309915543
1568526606.174352,437,0.018161537125706673
1568526620.6860416,438,0.018070165067911148
1568526637.7063766,439,0.01805044524371624
1568526693.6017566,440,0.018067076802253723
1568526708.63303,441,0.01804996095597744
1568526724.5001626,442,0.018059633672237396
1568526739.3037298,443,0.018030241131782532
1568526755.9467485,444,0.017984209582209587
1568526773.2859461,445,0.01797763630747795
1568526791.9890149,446,0.01797984167933464
1568526809.0186052,447,0.018040211871266365
1568526826.5779738,448,0.018175549805164337
1568526847.186819,449,0.01824682392179966
1568526898.0636394,450,0.018342001363635063
1568526918.4371512,451,0.01844608224928379
1568526933.7590818,452,0.018535252660512924
1568526950.9530084,453,0.01860029250383377
1568526970.3663843,454,0.018647177144885063
1568526986.1692739,455,0.0187299232929945
1568527002.2631056,456,0.018803631886839867
1568527020.5231318,457,0.018838275223970413
1568527036.788136,458,0.018853729590773582
1568527055.183033,459,0.01885877549648285
1568527104.6258898,460,0.01883900910615921
1568527122.7586846,461,0.018820255994796753
1568527140.2308178,462,0.01886915974318981
1568527154.7978728,463,0.018963484093546867
1568527171.6311727,464,0.019061392173171043
1568527189.4130917,465,0.019152479246258736
1568527205.0312033,466,0.019188370555639267
1568527224.8418064,467,0.019197551533579826
1568527316.9951441,468,0.019172780215740204
1568527334.0759442,469,0.019155563786625862
1568527386.0526946,470,0.01912740431725979
1568527405.989957,471,0.019069939851760864
1568527424.9210887,472,0.01902925968170166
1568527441.3009377,473,0.018947895616292953
1568527458.9429975,474,0.018876129761338234
1568527475.9116635,475,0.018759822472929955
1568527495.7265804,476,0.01873914711177349
1568527514.2266514,477,0.018686847761273384
1568527530.8313086,478,0.018619023263454437
1568527550.5128584,479,0.01853386126458645
1568527602.8775923,480,0.018420442938804626
1568527622.365228,481,0.018312910571694374
1568527640.48683,482,0.018229905515909195
1568527658.1782675,483,0.018227193504571915
1568527674.6734018,484,0.018288224935531616
1568527690.7312732,485,0.018273569643497467
1568527708.2997637,486,0.018244804814457893
1568527727.1401913,487,0.018220998346805573
1568527750.3656209,488,0.018200887367129326
1568527783.737105,489,0.018164625391364098
1568527833.3354206,490,0.01809968613088131
1568527850.8612368,491,0.01810229755938053
1568527867.966446,492,0.01809179224073887
1568527883.4593632,493,0.018076976761221886
1568527902.7201846,494,0.01800777204334736
1568527916.9939547,495,0.01799345202744007
1568527934.0541337,496,0.01797271892428398
1568527950.7427099,497,0.017929965630173683
1568527965.5811377,498,0.01794794388115406
1568527980.9158814,499,0.017943311482667923
