Wall time,Step,Value
1568315877.5711212,0,0.2603788673877716
1568315888.703722,1,0.2613339126110077
1568317388.8424416,2,0.26216956973075867
1568317399.1578553,3,0.26264703273773193
1568317411.0506828,4,0.26302120089530945
1568317420.0894463,5,0.2633742094039917
1568317433.0911016,6,0.26387929916381836
1568317442.8118,7,0.26402539014816284
1568317455.1159813,8,0.26434803009033203
1568317467.7870414,9,0.26457473635673523
1568317500.998372,10,0.2643461525440216
1568317512.2991376,11,0.2644326090812683
1568317523.5260587,12,0.264273464679718
1568317534.9879057,13,0.26435720920562744
1568317545.8968036,14,0.2645362913608551
1568317558.279221,15,0.264901340007782
1568317572.7006247,16,0.2655152678489685
1568317584.858573,17,0.2657804787158966
1568317598.2667556,18,0.26559290289878845
1568317607.7238588,19,0.26526516675949097
1568317642.6788871,20,0.2647809088230133
1568317653.696177,21,0.26456886529922485
1568317664.687674,22,0.26419156789779663
1568317679.011599,23,0.26365935802459717
1568317695.788589,24,0.263378381729126
1568317709.5260136,25,0.2633134126663208
1568317723.7139745,26,0.26311784982681274
1568317734.4119377,27,0.2628467381000519
1568317748.7003443,28,0.2628058195114136
1568317761.7039547,29,0.2625957727432251
1568317800.7361348,30,0.2623252868652344
1568317813.6665556,31,0.26213327050209045
1568317826.9692574,32,0.26173603534698486
1568317839.1730444,33,0.26124778389930725
1568317853.7140334,34,0.2610716223716736
1568317868.4409869,35,0.2609289884567261
1568317882.431196,36,0.26108330488204956
1568317895.7820418,37,0.2613757252693176
1568317908.052281,38,0.2614544928073883
1568317920.3861494,39,0.2612295150756836
1568317961.3566759,40,0.26105451583862305
1568317972.219283,41,0.2605779469013214
1568317988.8484352,42,0.26001328229904175
1568318001.4238377,43,0.2591748535633087
1568318012.9090228,44,0.25833675265312195
1568318027.422003,45,0.2581692636013031
1568318041.7384472,46,0.25849923491477966
1568318058.0822735,47,0.2589225471019745
1568318071.3125935,48,0.2594603896141052
1568318084.6311655,49,0.26006582379341125
1568318122.6820085,50,0.2603476345539093
1568318135.8633394,51,0.26077795028686523
1568318147.5974479,52,0.261242151260376
1568318160.3970222,53,0.26163554191589355
1568318173.1304855,54,0.2620057165622711
1568318186.686023,55,0.2624477744102478
1568318200.981273,56,0.2628210484981537
1568318214.689883,57,0.2629970610141754
1568318228.636241,58,0.26298239827156067
1568318242.1813672,59,0.2626149356365204
1568318288.2419798,60,0.26233914494514465
1568318301.4232855,61,0.26218897104263306
1568318312.0318213,62,0.26210057735443115
1568318325.1086974,63,0.26179182529449463
1568318339.2583334,64,0.2614305019378662
1568318351.8347092,65,0.26085373759269714
1568318362.8485885,66,0.2607078552246094
1568318376.178254,67,0.2608885169029236
1568318387.9560826,68,0.26132914423942566
1568318400.4295313,69,0.26150912046432495
1568318441.576561,70,0.26170799136161804
1568318453.9057233,71,0.2620900869369507
1568318467.4688342,72,0.26224198937416077
1568318480.7043517,73,0.262645423412323
1568318493.8185554,74,0.26328471302986145
1568318506.0717988,75,0.263872891664505
1568318519.5127628,76,0.2645339369773865
1568318532.2547467,77,0.26446616649627686
1568318547.20943,78,0.2646253705024719
1568318564.1714578,79,0.26483967900276184
1568318608.3478696,80,0.26492273807525635
1568318622.4949284,81,0.2648140490055084
1568318635.3513372,82,0.2646133005619049
1568318648.287127,83,0.26444706320762634
1568318662.390741,84,0.2642922103404999
1568318677.0191321,85,0.2641083002090454
1568318689.6598074,86,0.2639549672603607
1568318702.0767808,87,0.26358458399772644
1568318715.1840103,88,0.26312559843063354
1568318725.8806446,89,0.26271742582321167
1568318763.1348448,90,0.26244401931762695
1568318778.6061525,91,0.2620968818664551
1568318792.209295,92,0.26174792647361755
1568318806.0763726,93,0.2610287666320801
1568318818.124659,94,0.26041698455810547
1568318829.7351356,95,0.2599140703678131
1568318841.6381211,96,0.25942888855934143
1568318852.1612256,97,0.2594553828239441
1568318864.4928353,98,0.25957345962524414
1568318878.4222367,99,0.2596892714500427
1568318916.6606717,100,0.25976699590682983
1568318931.4905443,101,0.25998392701148987
1568318946.4522355,102,0.26012903451919556
1568318961.293097,103,0.26048168540000916
1568318974.789816,104,0.2609878480434418
1568318987.8287435,105,0.2616969645023346
1568318999.635969,106,0.26255902647972107
1568319012.176463,107,0.2631373107433319
1568319023.9881554,108,0.2635716497898102
1568319037.1403491,109,0.26362958550453186
1568319076.3496423,110,0.2633316218852997
1568319090.9359508,111,0.26338547468185425
1568319101.911264,112,0.2631063163280487
1568319112.6016657,113,0.2629958689212799
1568319123.7461932,114,0.2627979516983032
1568319137.776498,115,0.26270565390586853
1568319152.0660994,116,0.26245665550231934
1568319165.8188317,117,0.2621515393257141
1568319179.1100109,118,0.2622542977333069
1568319191.728874,119,0.2623784840106964
1568319232.4023778,120,0.262624055147171
1568319245.838548,121,0.26310861110687256
1568319260.336535,122,0.26327627897262573
1568319273.8534539,123,0.26312345266342163
1568319285.912986,124,0.26302647590637207
1568319298.1017773,125,0.26276442408561707
1568319313.3083618,126,0.262535035610199
1568319326.6365864,127,0.2622677981853485
1568319339.9288254,128,0.26196980476379395
1568319353.9462864,129,0.26180320978164673
1568319391.0368493,130,0.26172468066215515
1568319409.7851272,131,0.26196131110191345
1568319422.3898332,132,0.2619806230068207
1568319434.6865532,133,0.2621709704399109
1568319447.5764678,134,0.2621901035308838
1568319459.4893653,135,0.2620565593242645
1568319471.3767536,136,0.26212894916534424
1568319483.3089976,137,0.26246505975723267
1568319495.7495227,138,0.2625786364078522
1568319508.162802,139,0.2628912925720215
1568319547.333923,140,0.2631585896015167
1568319562.1240914,141,0.2631686329841614
1568319575.20503,142,0.2633053660392761
1568319588.3741274,143,0.26318010687828064
1568319602.1000426,144,0.26324036717414856
1568319614.9765592,145,0.26324570178985596
1568319627.910566,146,0.26301878690719604
1568319642.0258994,147,0.26289471983909607
1568319656.2496748,148,0.2630727291107178
1568319670.4921987,149,0.2634655833244324
1568319712.9028606,150,0.2637108564376831
1568319726.3695173,151,0.26398760080337524
1568319737.7063718,152,0.26393964886665344
1568319749.206871,153,0.2637130916118622
1568319763.9739745,154,0.2635066509246826
1568319778.7976139,155,0.2636728584766388
1568319792.2924783,156,0.2639032304286957
1568319805.3588014,157,0.26402997970581055
1568319815.7639115,158,0.2641848623752594
1568319826.687862,159,0.2642483115196228
1568319869.6402755,160,0.264661967754364
1568319881.9294987,161,0.26533833146095276
1568319895.1245084,162,0.26577404141426086
1568319907.8578284,163,0.26571595668792725
1568319922.4113882,164,0.2657492458820343
1568319936.295601,165,0.26590511202812195
1568319948.3660073,166,0.2659921646118164
1568319962.3516264,167,0.2660733759403229
1568319976.5074437,168,0.2658095359802246
1568319989.588162,169,0.2653605043888092
1568320028.6500165,170,0.2647295296192169
1568320041.982154,171,0.26442331075668335
1568320052.322745,172,0.26434388756752014
1568320066.1459024,173,0.2639842629432678
1568320076.7551463,174,0.26370832324028015
1568320089.9661767,175,0.2634073495864868
1568320101.7315881,176,0.26310694217681885
1568320115.8075278,177,0.262913316488266
1568320127.748225,178,0.26254966855049133
1568320138.9459224,179,0.26264744997024536
1568320176.645737,180,0.2627660930156708
1568320186.9622123,181,0.2630423307418823
1568320200.718127,182,0.26346468925476074
1568320214.5076063,183,0.26372554898262024
1568320227.222752,184,0.2640821933746338
1568320241.9261897,185,0.26468271017074585
1568320256.929717,186,0.26549986004829407
1568320271.0965228,187,0.2662581205368042
1568320283.277975,188,0.2668253481388092
1568320296.5546656,189,0.2670876681804657
1568320338.617331,190,0.2667345404624939
1568320351.0351152,191,0.2660936713218689
1568320363.7904656,192,0.26548779010772705
1568320374.7188706,193,0.26505786180496216
1568320386.6796873,194,0.26460835337638855
1568320400.231628,195,0.2644062638282776
1568320412.2805264,196,0.2643553614616394
1568320425.013732,197,0.2641700208187103
1568320436.3827336,198,0.2638034522533417
1568320448.2379837,199,0.263532429933548
1568320488.2571003,200,0.26320624351501465
1568320502.1774626,201,0.26307883858680725
1568320515.1232553,202,0.26307937502861023
1568320526.9960554,203,0.26320597529411316
1568320541.8436072,204,0.263192355632782
1568320556.1104972,205,0.2630445659160614
1568320567.1680765,206,0.2629376947879791
1568320579.3190804,207,0.2629404067993164
1568320592.149472,208,0.2628242075443268
1568320605.142201,209,0.26259613037109375
1568320643.5388048,210,0.26226702332496643
1568320655.5253768,211,0.26248684525489807
1568320670.5559416,212,0.26248401403427124
1568320683.130877,213,0.26237350702285767
1568320695.99442,214,0.26254522800445557
1568320709.4814048,215,0.2627137303352356
1568320723.3887029,216,0.2627162039279938
1568320736.1831107,217,0.2628563642501831
1568320746.9764285,218,0.26316946744918823
1568320760.188665,219,0.26321765780448914
1568320801.9432967,220,0.26348012685775757
1568320813.5637832,221,0.26352712512016296
1568320824.8294938,222,0.2633918523788452
1568320837.3110626,223,0.2630901634693146
1568320850.1725698,224,0.26292672753334045
1568320861.8424294,225,0.2626553177833557
1568320874.2763948,226,0.2626522481441498
1568320888.6398616,227,0.26297518610954285
1568320902.1501393,228,0.26344844698905945
1568320916.1559584,229,0.26368144154548645
1568320954.0625622,230,0.2639228105545044
1568320966.8517592,231,0.26403918862342834
1568320978.6137776,232,0.26404958963394165
1568320989.9663005,233,0.264367938041687
1568321002.751685,234,0.2646067142486572
1568321015.0073361,235,0.26472458243370056
1568321028.6246462,236,0.26466161012649536
1568321041.050955,237,0.26488208770751953
1568321053.1013174,238,0.2648853063583374
1568321067.400681,239,0.26472604274749756
1568321111.9234335,240,0.2646610140800476
1568321123.8008387,241,0.26437950134277344
1568321138.3460908,242,0.26431936025619507
1568321149.3323672,243,0.2640340328216553
1568321163.898872,244,0.2638798952102661
1568321175.8661113,245,0.2639215588569641
1568321189.5110807,246,0.26414692401885986
1568321202.466006,247,0.2643205523490906
1568321215.5061107,248,0.2643764615058899
1568321227.278074,249,0.2647375166416168
1568321268.4755983,250,0.2649531066417694
1568321282.1553905,251,0.26504045724868774
1568321295.8760374,252,0.2648114264011383
1568321308.7025666,253,0.2648731470108032
1568321320.4027188,254,0.264950692653656
1568321332.0301116,255,0.26468968391418457
1568321345.8184707,256,0.26442041993141174
1568321362.0494564,257,0.26426634192466736
1568321376.0968263,258,0.26411309838294983
1568321390.1788592,259,0.26346611976623535
1568321429.3683314,260,0.26309463381767273
1568321442.434539,261,0.2625216841697693
1568321456.622527,262,0.2621675133705139
1568321467.606689,263,0.26220184564590454
1568321480.554448,264,0.2624702751636505
1568321493.1282394,265,0.2626744210720062
1568321504.365112,266,0.26282933354377747
1568321515.644347,267,0.2628418505191803
1568321527.989166,268,0.2627289891242981
1568321540.017919,269,0.26281383633613586
1568321584.5870667,270,0.2632084786891937
1568321597.3003495,271,0.2636224329471588
1568321611.5971024,272,0.26366856694221497
1568321626.3186703,273,0.2639640271663666
1568321638.6685407,274,0.2643435299396515
1568321651.6583292,275,0.26477211713790894
1568321667.6726384,276,0.2652864158153534
1568321681.633715,277,0.26554131507873535
1568321694.7264168,278,0.2657824754714966
1568321707.996184,279,0.2660391330718994
1568321753.1326396,280,0.26598694920539856
1568321765.037846,281,0.2655048370361328
1568321777.503131,282,0.26488953828811646
1568321792.7404974,283,0.264207661151886
1568321806.0891843,284,0.2635640501976013
1568321821.3886645,285,0.2631130814552307
1568321833.708167,286,0.2628536522388458
1568321849.8832648,287,0.2630385160446167
1568321865.1559114,288,0.2634947896003723
1568321876.0660515,289,0.2639363706111908
1568321919.154446,290,0.26436176896095276
1568321934.2328084,291,0.26490676403045654
1568321946.7153049,292,0.2655058205127716
1568321962.4719927,293,0.26585671305656433
1568321977.5746918,294,0.26574087142944336
1568321991.3245237,295,0.2657011151313782
1568322005.521426,296,0.2656250596046448
1568322018.574338,297,0.2653663158416748
1568322035.5566611,298,0.2651103138923645
1568322048.6879427,299,0.26488691568374634
1568322092.7002788,300,0.2644599676132202
1568322107.2713785,301,0.2641204297542572
1568322119.9274383,302,0.26366832852363586
1568322131.7583532,303,0.2633412778377533
1568322147.3407528,304,0.2630321681499481
1568322161.2445405,305,0.262909859418869
1568322172.8587184,306,0.26275351643562317
1568322185.3855963,307,0.2624976634979248
1568322197.5633411,308,0.2623369097709656
1568322212.7005358,309,0.26213037967681885
1568322260.8090537,310,0.2621281147003174
1568322282.0582504,311,0.2617745101451874
1568322295.8998604,312,0.26177212595939636
1568322306.3736067,313,0.26165348291397095
1568322319.3226888,314,0.2617320120334625
1568322332.901108,315,0.2617506980895996
1568322347.1242547,316,0.26163798570632935
1568322358.576426,317,0.26180243492126465
1568322371.0680537,318,0.2620431184768677
1568322385.3874817,319,0.2623886168003082
1568322435.0236843,320,0.2627573311328888
1568322448.2924776,321,0.2630266845226288
1568322464.2169192,322,0.2632540464401245
1568322480.8333418,323,0.26301103830337524
1568322495.2905388,324,0.2632226347923279
1568322509.2613494,325,0.2634900212287903
1568322523.696079,326,0.26384466886520386
1568322537.9171393,327,0.26420870423316956
1568322549.677405,328,0.2644788920879364
1568322565.5460906,329,0.2645285725593567
1568322614.934569,330,0.26445627212524414
1568322628.1400058,331,0.26421356201171875
1568322643.9071732,332,0.26438164710998535
1568322658.9987907,333,0.264349102973938
1568322674.8167472,334,0.26401931047439575
1568322688.3321564,335,0.26419731974601746
1568322701.268273,336,0.2643165588378906
1568322714.659586,337,0.2642325162887573
1568322727.8501856,338,0.2640814185142517
1568322743.0779948,339,0.2641831636428833
1568322788.6066508,340,0.26434025168418884
1568322803.019619,341,0.26448628306388855
1568322819.0239012,342,0.2645447850227356
1568322833.103882,343,0.26495105028152466
1568322848.3557534,344,0.2651689648628235
1568322862.8591535,345,0.2651987671852112
1568322875.7946384,346,0.26511770486831665
1568322896.2222652,347,0.2648181617259979
1568322913.0819883,348,0.2645973861217499
1568322926.938256,349,0.2644749879837036
1568322967.4422226,350,0.2644796073436737
1568322982.8752153,351,0.26442819833755493
1568322996.4858499,352,0.26453569531440735
1568323012.907184,353,0.26458778977394104
1568323024.8272858,354,0.2646283805370331
1568323039.1074102,355,0.2643197178840637
1568323053.0624607,356,0.26434990763664246
1568323070.445041,357,0.26389938592910767
1568323083.1083887,358,0.2635243535041809
1568323099.213187,359,0.26318827271461487
1568323146.8702354,360,0.2631354033946991
1568323161.9101272,361,0.2632123827934265
1568323174.7240355,362,0.26323047280311584
1568323189.0717354,363,0.26333490014076233
1568323204.8151038,364,0.2634405493736267
1568323220.6300714,365,0.26328712701797485
1568323235.1709685,366,0.26328256726264954
1568323250.0654776,367,0.2634525001049042
1568323262.4225097,368,0.2638895511627197
1568323277.514588,369,0.2645725607872009
1568323318.5326636,370,0.2652474641799927
1568323333.4788036,371,0.26555874943733215
1568323349.7068932,372,0.2659316956996918
1568323364.1837447,373,0.26619452238082886
1568323379.8279963,374,0.26610058546066284
1568323395.8236868,375,0.2661207914352417
1568323411.49952,376,0.2656383216381073
1568323427.8428497,377,0.2651697099208832
1568323445.2619383,378,0.2648816704750061
1568323460.4153519,379,0.2646719515323639
1568323500.9352067,380,0.2644006311893463
1568323518.4649322,381,0.26397907733917236
